YEAR,DOY,HOUR,MINUTE,SECOND,SPACECRAFT,PLANET_NUMBER,RESPONSE,L_OR_M_MODE,SAVE_PLOT,FIT,ITERATIONS,CHANNELS_CUPA,CHANNELS_CUPB,CHANNELS_CUPC,CHANNELS_CUPD,VARY_V1,VARY_V2,VARY_V3,VARY_DENSITY,VARY_TEMPERATURE,ANALYTICAL_VPHI,V1,V2,V3,COMMON_TEMPERATURE,DELAMERE_COMPOSITION,SPECIES_1,SPECIES_1_A,SPECIES_1_Z,SPECIES_1_N,SPECIES_1_T,SPECIES_2,SPECIES_2_A,SPECIES_2_Z,SPECIES_2_N,SPECIES_2_T,SPECIES_3,SPECIES_3_A,SPECIES_3_Z,SPECIES_3_N,SPECIES_3_T,SPECIES_4,SPECIES_4_A,SPECIES_4_Z,SPECIES_4_N,SPECIES_4_T,SPECIES_5,SPECIES_5_A,SPECIES_5_Z,SPECIES_5_N,SPECIES_5_T,SPECIES_6,SPECIES_6_A,SPECIES_6_Z,SPECIES_6_N,SPECIES_6_T,SPECIES_7,SPECIES_7_A,SPECIES_7_Z,SPECIES_7_N,SPECIES_7_T,SPECIES_8,SPECIES_8_A,SPECIES_8_Z,SPECIES_8_N,SPECIES_8_T,SPECIES_9,SPECIES_9_A,SPECIES_9_Z,SPECIES_9_N,SPECIES_9_T
1979,62,10,23,58,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1979,62,10,23,58,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,216.2020416,0,36.8319931,0,4,16,1,0.072361805,21.63170624,4,16,2,0.340000004,21.63170624,4,32,3,0.340000004,15.29592609,4,32,2,0.837135136,15.29592609,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.023044191,0
1979,62,10,25,35,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,216.2025757,0,35.84288025,0,4,16,1,0.070536368,21.61796379,4,16,2,0.374434114,21.61796379,4,32,3,0.369668096,15.28620911,4,32,2,0.837135136,15.28620911,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.023589743,0
1979,62,10,27,10,1,5,0,1,1,1,25,0,0,0,90128,0,1,0,1,1,0,0,210.3696136,0,46.69860077,0,4,16,1,0.087644346,23.99208641,4,16,2,0.374434114,23.99208641,4,32,3,0.460000008,16.96496773,4,32,2,0.837135136,16.96496773,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,23,1,0.025,0
1979,62,10,28,47,1,5,0,1,1,1,25,0,0,0,90128,0,1,0,1,1,0,0,210.6498108,0,45.92757416,0,4,16,1,0.086681426,24.00233459,4,16,2,0.439999998,24.00233459,4,32,3,0.449999988,16.97221375,4,32,2,0.837135136,16.97221375,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,23,1,0.025,0
1979,62,10,30,22,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,224.5577393,0,44.16102982,0,4,16,1,0.108612105,22.53554535,4,16,2,0.409999996,22.53554535,4,32,3,0.389999986,15.93503666,4,32,2,0.837135136,15.93503666,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,62,10,31,58,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,224.5546265,0,44.15636826,0,4,16,1,0.108602345,22.53771973,4,16,2,0.409999996,22.53771973,4,32,3,0.389999986,15.93657494,4,32,2,0.837135136,15.93657494,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,62,10,33,34,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,233.405014,0,48.24269104,0,4,16,1,0.140505269,23.66512871,4,16,2,0.389999986,23.66512871,4,32,3,0.319999993,16.73377419,4,32,2,0.837135136,16.73377419,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,62,10,35,10,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,233.4013977,0,48.24188232,0,4,16,1,0.140497416,23.66127014,4,16,2,0.389999986,23.66127014,4,32,3,0.319999993,16.73104477,4,32,2,0.837135136,16.73104477,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,62,10,36,46,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,243.0469055,0,80.53022003,0,4,16,1,0.111280121,30.33058548,4,16,2,0.374434114,30.33058548,4,32,3,0.340000004,21.44696236,4,32,2,0.837135136,21.44696236,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,62,10,38,22,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,242.9247284,0,81.77853394,0,4,16,1,0.112191238,30.33407974,4,16,2,0.374434114,30.33407974,4,32,3,0.330000013,21.44943428,4,32,2,0.837135136,21.44943428,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,62,10,39,58,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,244.3947296,0,85.59246063,0,4,16,1,0.124105722,33.20378876,4,16,2,0.374434114,33.20378876,4,32,3,0.289999992,23.47862434,4,32,2,0.837135136,23.47862434,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,62,10,41,34,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,244.3934174,0,85.59718323,0,4,16,1,0.124103248,33.20223999,4,16,2,0.374434114,33.20223999,4,32,3,0.289999992,23.47752953,4,32,2,0.837135136,23.47752953,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,62,10,46,22,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,248.5821075,0,108.8055496,0,4,16,1,0.148121223,37.85465622,4,16,2,0.374434114,37.85465622,4,32,3,0.300000012,26.76728249,4,32,2,0.837135136,26.76728249,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,62,10,47,58,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,248.5783234,0,108.7960358,0,4,16,1,0.148113489,37.82090378,4,16,2,0.374434114,37.82090378,4,32,3,0.300000012,26.74341583,4,32,2,0.837135136,26.74341583,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,62,10,49,35,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,255.7692871,0,179.9614563,0,4,16,1,0.142650768,50.54371643,4,16,2,0.374434114,50.54371643,4,32,3,0.25999999,35.73980331,4,32,2,0.837135136,35.73980331,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,62,10,51,10,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,255.7644196,0,179.9745178,0,4,16,1,0.142642438,50.55974197,4,16,2,0.374434114,50.55974197,4,32,3,0.25999999,35.75113678,4,32,2,0.837135136,35.75113678,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,62,19,29,34,1,5,0,1,1,1,25,0,0,0,80128,0,1,0,1,1,0,0,215.6638794,0,43.32057953,1,4,16,1,0.059441604,0,4,16,2,0.374434114,0,4,32,3,0.369668096,0,4,32,2,0.837135136,0,4,32,1,0.127612054,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.047121629,0
1979,63,5,0,47,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,169.5628204,0,39.22626495,0,4,16,1,0.111795738,25.12425804,4,16,2,0.374434114,25.12425804,4,32,3,0.369668096,17.76553345,4,32,2,0.837135136,17.76553345,4,32,1,0.400000006,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.054964166,0
1979,63,5,2,23,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,169.5578308,0,39.24744034,0,4,16,1,0.111795627,25.09231186,4,16,2,0.374434114,25.09231186,4,32,3,0.369668096,17.74294281,4,32,2,0.837135136,17.74294281,4,32,1,0.400000006,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.054921087,0
1979,63,5,3,58,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,171.6622162,0,48.57757568,0,4,16,1,0.177508265,28.83773422,4,16,2,0.300000012,28.83773422,4,32,3,0.270000011,20.39135742,4,32,2,0.837135136,20.39135742,4,32,1,0.400000006,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.062268663,0
1979,63,5,5,35,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,171.7615051,0,48.2109375,0,4,16,1,0.176405951,28.73106384,4,16,2,0.319999993,28.73106384,4,32,3,0.270000011,20.31592941,4,32,2,0.837135136,20.31592941,4,32,1,0.400000006,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.062783547,0
1979,63,5,7,10,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,159.9480896,0,40.35735703,0,4,16,1,0.178747803,24.58350372,4,16,2,0.319999993,24.58350372,4,32,3,0.25,17.38316345,4,32,2,0.837135136,17.38316345,4,32,1,0.400000006,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.036314633,0
1979,63,5,8,47,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,160.001709,0,40.18701553,0,4,16,1,0.177729428,24.34437752,4,16,2,0.340000004,24.34437752,4,32,3,0.25,17.21407509,4,32,2,0.837135136,17.21407509,4,32,1,0.400000006,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.037031867,0
1979,63,5,10,22,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,157.5991516,0,40.20318222,0,4,16,1,0.196692646,23.85370064,4,16,2,0.374434114,23.85370064,4,32,3,0.25999999,16.86711311,4,32,2,0.837135136,16.86711311,4,32,1,0.400000006,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.040059391,0
1979,63,5,11,59,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,157.5879822,0,39.90410995,0,4,16,1,0.196276754,23.95722771,4,16,2,0.374434114,23.95722771,4,32,3,0.25999999,16.94031715,4,32,2,0.837135136,16.94031715,4,32,1,0.370000005,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.042883564,0
1979,63,5,13,35,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,167.0987091,0,50.42165756,0,4,16,1,0.123551182,34.52235031,4,16,2,0.374434114,34.52235031,4,32,3,0.310000002,24.41098595,4,32,2,0.837135136,24.41098595,4,32,1,0.25,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.042285815,0
1979,63,5,15,10,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,167.1089935,0,50.41466522,0,4,16,1,0.123560548,0,4,16,2,0.374434114,0,4,32,3,0.310000002,0,4,32,2,0.837135136,0,4,32,1,0.25,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.042246103,0
1979,63,5,23,11,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,183.0389557,0,56.33996201,0,4,16,1,0.114132099,0,4,16,2,0.469999999,0,4,32,3,0.330000013,0,4,32,2,0.837135136,0,4,32,1,0.400000006,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.059051599,0
1979,63,5,24,47,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,183.0211487,0,56.50695038,0,4,16,1,0.11418277,0,4,16,2,0.469999999,0,4,32,3,0.330000013,0,4,32,2,0.837135136,0,4,32,1,0.400000006,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.059016883,0
1979,63,5,42,23,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,174.5509491,0,22.09083176,0,4,16,1,0.125922859,16.72948837,4,16,2,0.330000013,16.72948837,4,32,3,0.239999995,11.82953453,4,32,2,0.837135136,11.82953453,4,32,1,0.270000011,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.043504711,0
1979,63,5,43,58,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,174.5514374,0,22.08469582,0,4,16,1,0.125901207,16.72769547,4,16,2,0.330000013,16.72769547,4,32,3,0.239999995,11.82826614,4,32,2,0.837135136,11.82826614,4,32,1,0.270000011,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.043501563,0
1979,63,5,47,58,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,184.7943878,0,47.89179611,0,4,16,1,0.081710048,16.72769547,4,16,2,0.330000013,16.72769547,4,32,3,0.239999995,11.82826614,4,32,2,0.837135136,11.82826614,4,32,1,0.270000011,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.032033343,0
1979,63,6,4,47,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,164.2124176,0,17.60334015,0,4,16,1,0.079906382,14.69132805,4,16,2,0.389999986,14.69132805,4,32,3,0.230000004,10.38833714,4,32,2,0.837135136,10.38833714,4,32,1,0.25,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.023306001,0
1979,63,6,6,23,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,164.2416077,0,17.40142632,0,4,16,1,0.079657227,14.58904648,4,16,2,0.389999986,14.58904648,4,32,3,0.230000004,10.31601334,4,32,2,0.837135136,10.31601334,4,32,1,0.25,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.023390312,0
1979,63,6,7,58,1,5,0,1,1,1,25,0,0,0,70128,0,1,0,1,1,0,0,168.1915894,0,15.83164787,0,4,16,1,0.168973386,14.10253906,4,16,2,0.639999986,14.10253906,4,32,3,0.369668096,9.972001076,4,32,2,0.837135136,9.972001076,4,32,1,0.25,9.972001076,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,2,23,1,0.032717008,0
1979,63,8,39,58,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,234.3752289,0,111.3662338,0,4,16,1,0.164928794,36.15970612,4,16,2,0.569999993,36.15970612,4,32,3,0.369668096,25.56877518,4,32,2,0.837135136,25.56877518,4,32,1,0,0,2,1,1,0.096742086,144.6388245,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0
1979,63,8,43,10,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,241.3084564,0,55.06477356,0,4,16,1,0.150558665,27.2901001,4,16,2,0.479999989,27.2901001,4,32,3,0.409999996,19.29701424,4,32,2,0.837135136,19.29701424,4,32,1,0,0,2,1,1,0.068259709,109.1604004,0,0,0,0,0,1,16,1,0.200000003,900,0,0,0,0,0
1979,63,8,44,47,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,250.557724,0,105.7977295,0,4,16,1,0.125280693,39.8118782,4,16,2,0.5,39.8118782,4,32,3,0.349999994,28.15124893,4,32,2,0.837135136,28.15124893,4,32,1,0,0,2,1,1,0.098340102,159.2475128,0,0,0,0,0,1,16,1,0.25,900,0,0,0,0,0
1979,63,8,46,22,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,249.51297,0,110.4031906,0,4,16,1,0.130645052,39.76729584,4,16,2,0.389999986,39.76729584,4,32,3,0.340000004,28.11972427,4,32,2,0.837135136,28.11972427,4,32,1,0,0,2,1,1,0.108006328,159.0691833,0,0,0,0,0,1,16,1,0.25,900,0,0,0,0,0
1979,63,8,47,59,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,261.661499,0,678.87677,0,4,16,1,0.210642174,39.76729584,4,16,2,0.330000013,39.76729584,4,32,3,0.340000004,28.11972427,4,32,2,0.837135136,28.11972427,4,32,1,0,0,2,1,1,0.107031658,213.7927399,0,0,0,0,0,1,16,1,0.25,900,0,0,0,0,0
1979,63,8,49,35,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,261.6019287,0,646.0112915,0,4,16,1,0.208147898,39.76729584,4,16,2,0.330000013,39.76729584,4,32,3,0.340000004,28.11972427,4,32,2,0.837135136,28.11972427,4,32,1,0,0,2,1,1,0.116200544,213.7927399,0,0,0,0,0,1,16,1,0.25,900,0,0,0,0,0
1979,63,9,10,22,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,252.5081787,0,251.0995636,0,4,16,1,0.120677136,39.76729584,4,16,2,0.319999993,39.76729584,4,32,3,0.310000002,28.11972427,4,32,2,0.837135136,28.11972427,4,32,1,0,0,2,1,1,0.159905747,190,0,0,0,0,0,1,16,1,0.25,900,0,0,0,0,0
1979,63,9,11,59,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,255.3420105,0,331.9078064,0,4,16,1,0.126464888,39.76729584,4,16,2,0.319999993,39.76729584,4,32,3,0.310000002,28.11972427,4,32,2,0.837135136,28.11972427,4,32,1,0,0,2,1,1,0.120279849,190,0,0,0,0,0,1,16,1,0.25,900,0,0,0,0,0
1979,63,9,13,34,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,257.5376282,0,119.9261093,0,4,16,1,0.138473734,54.67550278,4,16,2,0.430000007,54.67550278,4,32,3,0.330000013,38.66141891,4,32,2,0.837135136,38.66141891,4,32,1,0,0,2,1,1,0.095760778,218.7020111,0,0,0,0,0,1,16,1,0.25,900,0,0,0,0,0
1979,63,9,18,23,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,250.3094635,0,148.2041626,0,4,16,1,0.082808182,47.29562759,4,16,2,0.550000012,47.29562759,4,32,3,0.369668096,33.44305801,4,32,2,0.837135136,33.44305801,4,32,1,0,0,2,1,1,0.07875222,189.1825104,0,0,0,0,0,1,16,1,0.25,900,0,0,0,0,0
1979,63,13,35,58,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,233.624939,0,41.44511414,0,4,16,1,0.121531911,24.62306976,4,16,2,0.75,24.62306976,4,32,3,0.519999981,17.41114044,4,32,2,0.837135136,17.41114044,4,32,1,0,0,2,1,1,0.058672935,98.49227905,0,0,0,0,0,1,16,1,0.25,900,0,0,0,0,0
1979,63,13,37,35,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,233.6399994,0,39.79637909,0,4,16,1,0.119064823,24.62306976,4,16,2,0.800000012,24.62306976,4,32,3,0.519999981,17.41114044,4,32,2,0.837135136,17.41114044,4,32,1,0,0,2,1,1,0.130388096,98.49227905,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.022184106,0
1979,63,13,39,10,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,217.7745667,0,31.9290657,0,4,16,1,0.148321643,24.62306976,4,16,2,0.639999986,24.62306976,4,32,3,0.460000008,17.41114044,4,32,2,0.837135136,17.41114044,4,32,1,0,0,2,1,1,0.133854687,98.49227905,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.02071766,0
1979,63,13,40,47,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,217.8904114,0,32.0051651,0,4,16,1,0.145985648,24.62306976,4,16,2,0.709999979,24.62306976,4,32,3,0.460000008,17.41114044,4,32,2,0.837135136,17.41114044,4,32,1,0,0,2,1,1,0.065683886,98.49227905,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.020684879,0
1979,63,14,4,47,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,219.5282288,0,48.62530136,0,4,16,1,0.15546836,0,4,16,2,0.800000012,0,4,32,3,0.600000024,0,4,32,2,0.837135136,0,4,32,1,0,0,2,1,1,0.098921619,54.99972534,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.084143758,0
1979,63,14,6,23,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,219.5345917,0,47.58084869,0,4,16,1,0.150708899,0,4,16,2,0.800000012,0,4,32,3,0.649999976,0,4,32,2,0.837135136,0,4,32,1,0,0,2,1,1,0.113549851,54.99972534,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.086786099,0
1979,63,14,7,59,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,216.3712463,0,54.19522095,0,4,16,1,0.130580276,0,4,16,2,0.800000012,0,4,32,3,0.800000012,0,4,32,2,0.837135136,0,4,32,1,0,0,2,1,1,0.119662918,54.99972534,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.041037798,0
1979,63,14,9,35,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,216.3711395,0,54.23656082,0,4,16,1,0.130595669,0,4,16,2,0.800000012,0,4,32,3,0.800000012,0,4,32,2,0.837135136,0,4,32,1,0,0,2,1,1,0.119908407,54.99972534,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.041011613,0
1979,63,14,11,11,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,206.4449005,0,99.42012787,0,4,16,1,0.077328257,0,4,16,2,1,0,4,32,3,0.899999976,0,4,32,2,0.837135136,0,4,32,1,0,0,2,1,1,0.134501651,54.99972534,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.055031959,0
1979,63,14,27,10,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,202.9583435,0,70.83452606,0,4,16,1,0.089862697,0,4,16,2,0.899999976,0,4,32,3,0.689999998,0,4,32,2,0.837135136,0,4,32,1,0,0,2,1,1,0.103932157,54.99972534,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.040516157,0
1979,63,14,28,47,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,202.4562836,0,73.53533936,0,4,16,1,0.093562663,0,4,16,2,0.850000024,0,4,32,3,0.649999976,0,4,32,2,0.837135136,0,4,32,1,0,0,2,1,1,0.112377509,54.99972534,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.039540552,0
1979,63,14,30,23,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,199.5805817,0,82.82376099,0,4,16,1,0.111786097,0,4,16,2,0.800000012,0,4,32,3,0.449999988,0,4,32,2,0.837135136,0,4,32,1,0,0,2,1,1,0.122814804,54.99972534,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.058982361,0
1979,63,14,31,59,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,199.8809814,0,80.47168732,0,4,16,1,0.11271733,0,4,16,2,0.800000012,0,4,32,3,0.430000007,0,4,32,2,0.837135136,0,4,32,1,0,0,3,1,1,0.127487704,119.6592484,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.056632943,0
1979,63,14,46,22,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,197.7405853,0,70.56804657,0,4,16,1,0.111759946,0,4,16,2,0.899999976,0,4,32,3,0.370000005,0,4,32,2,0.837135136,0,4,32,1,0,0,3,1,1,0.143463671,124.0498657,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.060410492,0
1979,63,14,47,59,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,197.6370087,0,70.95933533,0,4,16,1,0.111935623,0,4,16,2,0.899999976,0,4,32,3,0.370000005,0,4,32,2,0.837135136,0,4,32,1,0,0,3,1,1,0.140091568,113.6216354,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.060962792,0
1979,63,15,11,59,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,197.1433105,0,47.23393631,0,4,16,1,0.249291852,28.07353401,4,16,2,0.600000024,28.07353401,4,32,3,0.349999994,19.85098648,4,32,2,0.837135136,19.85098648,4,32,1,0,0,3,1,1,0.15391773,211.4944763,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.048490033,0
1979,63,15,13,34,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,197.0548706,0,47.57035828,0,4,16,1,0.250645906,27.99943733,4,16,2,0.600000024,27.99943733,4,32,3,0.349999994,19.79859161,4,32,2,0.837135136,19.79859161,4,32,1,0,0,3,1,1,0.234855115,124.743248,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.048659045,0
1979,63,15,21,35,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,205.7953491,0,40.72583771,0,4,16,1,0.138615236,22.92270088,4,16,2,0.649999976,22.92270088,4,32,3,0.349999994,16.20879745,4,32,2,0.837135136,16.20879745,4,32,1,0,0,3,1,1,0.166299358,26.38568306,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.04727428,0
1979,63,15,23,10,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,206.5575256,0,39.72718048,0,4,16,1,0.137674272,22.92270088,4,16,2,0.649999976,22.92270088,4,32,3,0.349999994,16.20879745,4,32,2,0.837135136,16.20879745,4,32,1,0,0,3,1,1,0.306825727,6.625776768,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.044279218,0
1979,63,15,24,47,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,212.7734985,0,62.28392792,0,4,16,1,0.166418731,33.65217209,4,16,2,0.600000024,33.65217209,4,32,3,0.319999993,23.79567909,4,32,2,0.837135136,23.79567909,4,32,1,0,0,3,1,1,0.280785382,5.094925404,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.041701332,0
1979,63,15,26,22,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,212.9028931,0,61.72022247,0,4,16,1,0.166046083,33.65217209,4,16,2,0.600000024,33.65217209,4,32,3,0.319999993,23.79567909,4,32,2,0.837135136,23.79567909,4,32,1,0,0,3,1,1,0.189345911,107.2127762,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.041303147,0
1979,63,15,27,58,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,188.285614,0,37.34910202,0,4,16,1,0.153508782,18.74440765,4,16,2,1.299999952,18.74440765,4,32,3,0.469999999,13.25429726,4,32,2,0.837135136,13.25429726,4,32,1,0.127612054,0,2,1,1,0.177910283,7,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.025295582,0
1979,63,15,29,34,1,5,0,1,1,1,25,0,0,0,1128,0,1,0,1,1,0,0,187.6932678,0,38.40904999,0,4,16,1,0.154483154,18.74440765,4,16,2,1.299999952,18.74440765,4,32,3,0.469999999,13.25429726,4,32,2,0.837135136,13.25429726,4,32,1,0.127612054,0,3,1,1,0.255280226,4.995690346,0,0,0,0,0,1,16,1,0.25,900,2,23,1,0.0282578,0
