5.99956,0.00000,573.227,56.7273,60.1196,484.447,159.590,51.3398,96.5578,108.655,0.00000,2252.08
5.99910,0.0523514,572.527,56.6648,59.9800,483.264,159.181,51.3416,96.3832,108.624,0.00000,2247.85
5.99773,0.104675,570.431,56.4777,59.5632,479.732,157.960,51.3472,95.8613,108.532,0.00000,2235.24
5.99545,0.156943,566.958,56.1675,58.8754,473.908,155.949,51.3565,94.9984,108.379,0.00000,2214.42
5.99225,0.209127,562.136,55.7364,57.9266,465.881,153.180,51.3694,93.8048,108.166,0.00000,2185.67
5.98814,0.261199,556.005,55.1877,56.7308,455.774,149.696,51.3858,92.2943,107.892,0.00000,2149.39
5.98312,0.313133,548.614,54.5252,55.3048,443.738,145.553,51.4057,90.4842,107.559,0.00000,2106.06
5.97720,0.364899,540.026,53.7540,53.6690,429.954,140.815,51.4289,88.3957,107.168,0.00000,2056.26
5.97036,0.416472,530.308,52.8796,51.8458,414.619,135.554,51.4553,86.0518,106.720,0.00000,2000.62
5.96263,0.467822,519.533,51.9077,49.8590,397.942,129.845,51.4847,83.4776,106.215,0.00000,1939.83
5.95398,0.518924,507.790,50.8457,47.7349,380.155,123.770,51.5169,80.7012,105.656,0.00000,1874.64
5.94444,0.569750,495.161,49.7002,45.4990,361.481,117.408,51.5516,77.7501,105.043,0.00000,1805.77
5.93401,0.620273,481.742,48.4791,43.1784,342.154,110.842,51.5887,74.6544,104.379,0.00000,1734.01
5.92267,0.670466,467.627,47.1902,40.7990,322.397,104.151,51.6279,71.4430,103.665,0.00000,1660.09
5.91045,0.720303,452.913,45.8417,38.3861,302.429,97.4095,51.6688,68.1453,102.903,0.00000,1584.74
5.89734,0.769758,437.700,44.4418,35.9638,282.453,90.6891,51.7112,64.7897,102.094,0.00000,1508.67
5.88335,0.818804,422.083,42.9986,33.5544,262.657,84.0535,51.7547,61.4035,101.241,0.00000,1432.51
5.86848,0.867417,406.159,41.5204,31.1785,243.212,77.5608,51.7990,58.0128,100.346,0.00000,1356.88
5.85274,0.915570,390.021,40.0154,28.8545,224.269,71.2612,51.8437,54.6417,99.4113,0.00000,1282.31
5.83613,0.963239,373.759,38.4913,26.5982,205.957,65.1970,51.8884,51.3123,98.4385,0.00000,1209.29
5.81865,1.01040,357.458,36.9557,24.4233,188.383,59.4030,51.9326,48.0445,97.4302,0.00000,1138.22
5.80031,1.05702,341.199,35.4160,22.3411,171.636,53.9064,51.9760,44.8563,96.3886,0.00000,1069.45
5.78113,1.10309,325.059,33.8790,20.3606,155.782,48.7270,52.0180,41.7630,95.3162,0.00000,1003.29
5.76109,1.14858,309.105,32.3513,18.4883,140.866,43.8777,52.0583,38.7776,94.2151,0.00000,939.933
5.74021,1.19346,293.403,30.8389,16.7287,126.918,39.3653,52.0964,35.9108,93.0878,0.00000,879.564
5.71850,1.23771,278.009,29.3472,15.0842,113.949,35.1904,52.1318,33.1709,91.9366,0.00000,822.283
5.69596,1.28131,262.973,27.8814,13.5558,101.957,31.3498,52.1640,30.5644,90.7639,0.00000,768.158
5.67260,1.32424,248.340,26.4461,12.1425,90.9257,27.8353,52.1925,28.0956,89.5721,0.00000,717.207
5.64843,1.36648,234.148,25.0453,10.8421,80.8302,24.6355,52.2169,25.7668,88.3633,0.00000,669.408
5.62344,1.40800,220.428,23.6824,9.65141,71.6351,21.7365,52.2368,23.5788,87.1399,0.00000,624.709
5.59766,1.44878,207.206,22.3606,8.56610,63.2988,19.1221,52.2516,21.5309,85.9042,0.00000,583.032
5.57109,1.48881,194.501,21.0824,7.58125,55.7747,16.7750,52.2611,19.6211,84.6583,0.00000,544.275
5.54374,1.52806,182.329,19.8499,6.69131,49.0122,14.6766,52.2647,17.8461,83.4045,0.00000,508.319
5.51560,1.56652,170.699,18.6646,5.89042,42.9589,12.8082,52.2623,16.2020,82.1449,0.00000,475.034
5.48671,1.60416,159.615,17.5278,5.17248,37.5613,11.1509,52.2533,14.6839,80.8814,0.00000,444.280
5.45705,1.64097,149.079,16.4402,4.53126,32.7660,9.68626,52.2376,13.2863,79.6161,0.00000,415.911
5.42665,1.67693,139.087,15.4023,3.96066,28.5210,8.39633,52.2150,12.0033,78.3510,0.00000,389.781
5.39551,1.71202,129.633,14.4141,3.45460,24.7754,7.26394,52.1852,10.8288,77.0878,0.00000,365.741
5.36364,1.74623,120.707,13.4753,3.00724,21.4810,6.27292,52.1481,9.75620,75.8285,0.00000,343.647
5.33104,1.77954,112.297,12.5856,2.61300,18.5922,5.40816,52.1037,8.77921,74.5746,0.00000,323.357
5.29774,1.81193,104.390,11.7440,2.26658,16.0660,4.65559,52.0518,7.89130,73.3279,0.00000,304.736
5.26374,1.84340,96.9686,10.9496,1.96302,13.8629,4.00234,51.9926,7.08608,72.0900,0.00000,287.654
5.22905,1.87392,90.0160,10.2011,1.69771,11.9463,3.43660,51.9261,6.35734,70.8622,0.00000,271.986
5.19368,1.90349,83.5136,9.49722,1.46640,10.2827,2.94776,51.8524,5.69909,69.6460,0.00000,257.618
5.15764,1.93209,77.4418,8.83647,1.26518,8.84188,2.52618,51.7717,5.10553,68.4428,0.00000,244.440
5.12094,1.95970,71.7808,8.21723,1.09051,7.59642,2.16329,51.6842,4.57122,67.2537,0.00000,232.352
5.08360,1.98632,66.5101,7.63781,0.939193,6.52182,1.85145,51.5901,4.09095,66.0798,0.00000,221.259
5.04562,2.01194,61.6094,7.09646,0.808326,5.59611,1.58385,51.4897,3.65987,64.9223,0.00000,211.075
5.00702,2.03654,57.0581,6.59139,0.695332,4.79985,1.35454,51.3834,3.27342,63.7821,0.00000,201.720
4.96781,2.06012,52.8365,6.12081,0.597917,4.11587,1.15827,51.2715,2.92740,62.6601,0.00000,193.121
4.92800,2.08266,48.9245,5.68287,0.514034,3.52895,0.990440,51.1542,2.61787,61.5570,0.00000,185.210
4.88760,2.10417,45.3031,5.27580,0.441891,3.02587,0.847057,51.0321,2.34125,60.4737,0.00000,177.927
4.84663,2.12462,41.9538,4.89783,0.379903,2.59498,0.724644,50.9054,2.09424,59.4107,0.00000,171.214
4.80509,2.14402,38.8583,4.54721,0.326683,2.22618,0.620189,50.7747,1.87382,58.3686,0.00000,165.023
4.76300,2.16236,35.9998,4.22225,0.281023,1.91070,0.531093,50.6402,1.67724,57.3479,0.00000,159.306
4.72038,2.17963,33.3615,3.92132,0.241867,1.64091,0.455116,50.5024,1.50199,56.3489,0.00000,154.021
4.67723,2.19583,30.9281,3.64284,0.208301,1.41026,0.390334,50.3617,1.34583,55.3721,0.00000,149.130
4.63358,2.21095,28.6847,3.38530,0.179534,1.21309,0.335096,50.2185,1.20671,54.4177,0.00000,144.599
4.58942,2.22499,26.6173,3.14727,0.154880,1.04453,0.287987,50.0732,1.08279,53.4860,0.00000,140.395
4.54478,2.23796,24.7127,2.92737,0.133751,0.900397,0.247799,49.9261,0.972412,52.5769,0.00000,136.493
4.49967,2.24983,22.9587,2.72431,0.115638,0.777119,0.213502,49.7776,0.874098,51.6908,0.00000,132.865
4.45410,2.26063,21.3437,2.53686,0.100107,0.671630,0.184215,49.6282,0.786516,50.8275,0.00000,129.487
4.40809,2.27033,19.8568,2.36387,0.0867823,0.581315,0.159191,49.4780,0.708480,49.9872,0.00000,126.340
4.36165,2.27896,18.4881,2.20426,0.0753447,0.503937,0.137793,49.3275,0.638930,49.1696,0.00000,123.404
4.31480,2.28649,17.2282,2.05701,0.0655200,0.437593,0.119480,49.1769,0.576919,48.3748,0.00000,120.662
4.26754,2.29295,16.0683,1.92119,0.0570740,0.380658,0.103791,49.0266,0.521606,47.6027,0.00000,118.098
4.21990,2.29832,15.0006,1.79589,0.0498067,0.331750,0.0903364,48.8768,0.472243,46.8529,0.00000,115.698
4.17189,2.30262,14.0176,1.68032,0.0435474,0.289692,0.0787845,48.7278,0.428164,46.1254,0.00000,113.448
4.12352,2.30584,13.1123,1.57370,0.0381503,0.253483,0.0688539,48.5798,0.388778,45.4198,0.00000,111.338
4.07480,2.30799,12.2785,1.47533,0.0334912,0.222270,0.0603058,48.4331,0.353561,44.7360,0.00000,109.357
4.02576,2.30908,11.5103,1.38456,0.0294642,0.195328,0.0529374,48.2879,0.322048,44.0737,0.00000,107.495
3.97641,2.30911,10.8024,1.30077,0.0259788,0.172040,0.0465768,48.1444,0.293827,43.4324,0.00000,105.743
3.92676,2.30809,10.1498,1.22343,0.0229579,0.151881,0.0410776,48.0027,0.268533,42.8120,0.00000,104.094
3.87683,2.30603,9.54796,1.15200,0.0203358,0.134405,0.0363157,47.8631,0.245841,42.2121,0.00000,102.539
3.82663,2.30292,8.99278,1.08602,0.0180564,0.119229,0.0321854,47.7256,0.225466,41.6323,0.00000,101.073
3.77618,2.29879,8.48041,1.02505,0.0160717,0.106029,0.0285970,47.5905,0.207152,41.0722,0.00000,99.6893
3.72549,2.29364,8.00736,0.968696,0.0143408,0.0945303,0.0254739,47.4578,0.190675,40.5315,0.00000,98.3823
3.67458,2.28748,7.57040,0.916579,0.0128288,0.0844948,0.0227511,47.3277,0.175836,40.0097,0.00000,97.1471
3.62347,2.28032,7.16660,0.868365,0.0115057,0.0757214,0.0203729,47.2003,0.162457,39.5065,0.00000,95.9790
3.57216,2.27218,6.79327,0.823743,0.0103459,0.0680379,0.0182920,47.0756,0.150383,39.0216,0.00000,94.8737
3.52068,2.26305,6.44794,0.782427,0.00932745,0.0612965,0.0164678,46.9537,0.139474,38.5543,0.00000,93.8274
3.46905,2.25297,6.12836,0.744155,0.00843152,0.0553710,0.0148657,46.8347,0.129607,38.1045,0.00000,92.8364
3.41727,2.24193,5.83247,0.708688,0.00764198,0.0501531,0.0134561,46.7187,0.120672,37.6716,0.00000,91.8976
3.36536,2.22996,5.55836,0.675805,0.00694491,0.0455499,0.0122134,46.6057,0.112574,37.2552,0.00000,91.0077
3.31334,2.21706,5.30432,0.645304,0.00632838,0.0414813,0.0111158,46.4957,0.105225,36.8550,0.00000,90.1640
3.26123,2.20325,5.06876,0.617000,0.00578209,0.0378788,0.0101446,46.3888,0.0985484,36.4705,0.00000,89.3639
3.20903,2.18856,4.85022,0.590723,0.00529717,0.0346830,0.00928364,46.2850,0.0924766,36.1012,0.00000,88.6050
3.15678,2.17298,4.64740,0.566317,0.00486594,0.0318429,0.00851895,46.1843,0.0869487,35.7469,0.00000,87.8851
3.10447,2.15655,4.45905,0.543638,0.00448178,0.0293142,0.00783851,46.0867,0.0819106,35.4071,0.00000,87.2020
3.05213,2.13927,4.28408,0.522557,0.00413895,0.0270588,0.00723196,45.9923,0.0773141,35.0814,0.00000,86.5540
2.99978,2.12116,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.94743,2.10225,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.89509,2.08255,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.84278,2.06208,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.79052,2.04086,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.73833,2.01891,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.68622,1.99625,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.63420,1.97290,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.58229,1.94888,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.53051,1.92421,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.47887,1.89893,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.42739,1.87304,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.37609,1.84657,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.32498,1.81954,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.27407,1.79199,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.22338,1.76393,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.17293,1.73538,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.12273,1.70637,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.07280,1.67693,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
2.02315,1.64707,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.97379,1.61684,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.92475,1.58624,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.87604,1.55531,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.82767,1.52407,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.77966,1.49255,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.73202,1.46077,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.68476,1.42876,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.63791,1.39655,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.59147,1.36415,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.54546,1.33161,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.49989,1.29894,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.45478,1.26617,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.41014,1.23333,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.36598,1.20045,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.32232,1.16754,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.27918,1.13464,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.23655,1.10178,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.19447,1.06897,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.15293,1.03625,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
1.11196,1.00364,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20,1.00000e-20
5.98277,0.00000,615.088,54.4594,66.0087,529.719,179.486,53.2085,105.302,138.542,0.00000,2458.01
5.98231,0.0522049,614.185,54.3891,65.8266,528.164,178.928,53.2124,105.072,138.504,0.00000,2452.49
5.98095,0.104382,611.483,54.1784,65.2832,523.528,177.263,53.2241,104.384,138.389,0.00000,2436.01
5.97867,0.156503,607.009,53.8294,64.3881,515.896,174.526,53.2435,103.248,138.199,0.00000,2408.84
5.97548,0.208541,600.808,53.3448,63.1566,505.408,170.768,53.2706,101.681,137.934,0.00000,2371.44
5.97138,0.260468,592.938,52.7288,61.6095,492.254,166.062,53.3052,99.7028,137.593,0.00000,2324.39
5.96638,0.312256,583.473,51.9863,59.7724,476.664,160.497,53.3470,97.3418,137.179,0.00000,2268.46
5.96047,0.363878,572.505,51.1236,57.6754,458.912,154.173,53.3959,94.6293,136.693,0.00000,2204.49
5.95366,0.415306,560.133,50.1474,55.3517,439.292,147.203,53.4516,91.6008,136.134,0.00000,2133.46
5.94594,0.466513,546.468,49.0654,52.8361,418.119,139.705,53.5137,88.2940,135.506,0.00000,2056.36
5.93732,0.517472,531.635,47.8862,50.1665,395.729,131.802,53.5819,84.7510,134.809,0.00000,1974.31
5.92781,0.568155,515.758,46.6185,47.3800,372.446,123.615,53.6557,81.0128,134.046,0.00000,1888.36
5.91740,0.618537,498.972,45.2719,44.5139,348.597,115.264,53.7347,77.1223,133.218,0.00000,1799.59
5.90610,0.668589,481.413,43.8558,41.6041,324.494,106.861,53.8183,73.1216,132.327,0.00000,1709.05
5.89391,0.718287,463.216,42.3803,38.6846,300.427,98.5100,53.9060,69.0514,131.375,0.00000,1617.73
5.88084,0.767604,444.522,40.8553,35.7876,276.667,90.3075,53.9972,64.9517,130.365,0.00000,1526.55
5.86689,0.816513,425.460,39.2906,32.9411,253.448,82.3344,54.0911,60.8585,129.299,0.00000,1436.34
5.85206,0.864989,406.164,37.6961,30.1709,230.980,74.6624,54.1871,56.8065,128.180,0.00000,1347.87
5.83636,0.913008,386.758,36.0812,27.4986,209.435,67.3484,54.2844,52.8261,127.010,0.00000,1261.75
5.81979,0.960543,367.358,34.4552,24.9422,188.951,60.4372,54.3821,48.9446,125.792,0.00000,1178.55
5.80236,1.00757,348.075,32.8267,22.5160,169.635,53.9613,54.4794,45.1854,124.528,0.00000,1098.70
5.78408,1.05406,329.013,31.2043,20.2310,151.564,47.9421,54.5754,41.5688,123.221,0.00000,1022.55
5.76495,1.10000,310.263,29.5955,18.0945,134.782,42.3893,54.6692,38.1104,121.874,0.00000,950.344
5.74497,1.14536,291.909,28.0076,16.1107,119.307,37.3044,54.7598,34.8231,120.490,0.00000,882.248
5.72415,1.19012,274.026,26.4473,14.2811,105.136,32.6803,54.8462,31.7160,119.072,0.00000,818.351
5.70250,1.23425,256.674,24.9202,12.6045,92.2435,28.5028,54.9275,28.7947,117.621,0.00000,758.662
5.68002,1.27773,239.910,23.4319,11.0776,80.5878,24.7532,55.0027,26.0623,116.143,0.00000,703.144
5.65673,1.32054,223.778,21.9869,9.69555,70.1143,21.4082,55.0707,23.5192,114.638,0.00000,651.704
5.63262,1.36265,208.313,20.5893,8.45177,60.7579,18.4416,55.1308,21.1634,113.111,0.00000,604.209
5.60771,1.40406,193.541,19.2422,7.33868,52.4463,15.8253,55.1819,18.9910,111.563,0.00000,560.495
5.58200,1.44473,179.480,17.9486,6.34802,45.1029,13.5304,55.2233,16.9963,109.998,0.00000,520.375
5.55550,1.48464,166.142,16.7105,5.47091,38.6483,11.5277,55.2541,15.1724,108.418,0.00000,483.646
5.52822,1.52378,153.531,15.5294,4.69829,33.0035,9.78863,55.2738,13.5113,106.827,0.00000,450.092
5.50017,1.56213,141.643,14.4063,4.02104,28.0905,8.28556,55.2817,12.0042,105.227,0.00000,419.498
5.47135,1.59967,130.471,13.3418,3.43018,23.8340,6.99225,55.2773,10.6418,103.620,0.00000,391.644
5.44178,1.63638,120.001,12.3357,2.91703,20.1623,5.88412,55.2603,9.41453,102.009,0.00000,366.316
5.41146,1.67223,110.217,11.3878,2.47333,17.0086,4.93855,55.2304,8.31259,100.397,0.00000,343.308
5.38041,1.70723,101.098,10.4972,2.09126,14.3105,4.13471,55.1874,7.32628,98.7855,0.00000,322.421
5.34863,1.74134,92.6195,9.66275,1.76357,12.0109,3.45382,55.1315,6.44611,97.1780,0.00000,303.467
5.31613,1.77456,84.7561,8.88297,1.48361,10.0580,2.87903,55.0626,5.66288,95.5764,0.00000,286.270
5.28292,1.80686,77.4795,8.15617,1.24527,8.40514,2.39534,54.9809,4.96778,93.9828,0.00000,270.665
